name,year,rate,id
Mills County,1990,17.04207577,19129
Union County,1990,17.01984876,19175
Delaware County,1990,16.93715115,19055
Jackson County,1990,16.85930243,19097
Cedar County,1990,16.60265743,19031
Clay County,1990,16.37495904,19041
Montgomery County,1990,16.15208644,19137
Fayette County,1990,16.03843657,19065
Winneshiek County,1990,16.00255589,19191
Winnebago County,1990,15.94314746,19189
Louisa County,1990,15.69695225,19115
Appanoose County,1990,15.26977909,19007
Emmet County,1990,15.17635519,19063
Hamilton County,1990,15.17418975,19079
Cass County,1990,15.08090608,19029
Plymouth County,1990,14.59315378,19149
Butler County,1990,14.57682595,19023
O'Brien County,1990,14.3685797,19141
Chickasaw County,1990,14.02253031,19037
Iowa County,1990,13.8796249,19095
Humboldt County,1990,13.29493649,19091
Tama County,1990,13.28210416,19171
Wright County,1990,13.22121649,19197
Cherokee County,1990,13.17465438,19035
Grundy County,1990,13.06222976,19075
Crawford County,1990,12.93076233,19047
Clayton County,1990,12.87917831,19043
Madison County,1990,12.51038264,19121
Shelby County,1990,12.46998088,19165
Mitchell County,1990,12.29435634,19131
Lucas County,1990,11.87006905,19117
Hancock County,1990,11.7576796,19081
Harrison County,1990,11.72599709,19085
Sac County,1990,11.61817527,19161
Keokuk County,1990,11.28687872,19107
Allamakee County,1990,11.13124466,19005
Calhoun County,1990,10.96659844,19025
Howard County,1990,10.941206,19089
Clarke County,1990,10.9146762,19039
Lyon County,1990,10.73661431,19119
Monroe County,1990,10.62736217,19135
Ida County,1990,10.55937146,19093
Franklin County,1990,10.52115325,19069
Worth County,1990,10.50056393,19195
Guthrie County,1990,10.27697601,19077
Kossuth County,1990,10.13306209,19109
Palo Alto County,1990,9.989959761,19147
Greene County,1990,9.693116285,19073
Osceola County,1990,9.610540079,19143
Davis County,1990,9.441792052,19051
Audubon County,1990,9.216721342,19009
Fremont County,1990,9.130362807,19071
Van Buren County,1990,8.964471471,19177
Decatur County,1990,8.960162462,19053
Pocahontas County,1990,8.874829818,19151
Adair County,1990,8.307613186,19001
Monona County,1990,7.912862079,19133
Wayne County,1990,7.687253552,19185
Taylor County,1990,7.631212293,19173
Adams County,1990,6.502201149,19003
Ringgold County,1990,5.771310727,19159
Polk County,1980,285.4100536,19153
Scott County,1980,190.6611719,19163
Black Hawk County,1980,130.9877694,19013
Linn County,1980,128.9788159,19113
Dubuque County,1980,82.66519533,19061
Johnson County,1980,73.12304598,19103
Story County,1980,69.49851263,19169
Woodbury County,1980,62.65537469,19193
Des Moines County,1980,61.3345599,19057
Wapello County,1980,52.47970939,19179
Pottawattamie County,1980,50.84220081,19155
Muscatine County,1980,50.4805333,19139
Lee County,1980,46.02107255,19111
Cerro Gordo County,1980,44.94237961,19033
Clinton County,1980,44.53644651,19045
Marshall County,1980,40.05387864,19127
Webster County,1980,34.81388841,19187
Warren County,1980,34.29497421,19181
Bremer County,1980,30.42212307,19017
Marion County,1980,29.30068784,19125
Dallas County,1980,27.8014714,19049
Jasper County,1980,27.70555117,19099
Boone County,1980,25.16596207,19015
Henry County,1980,24.63320727,19087
Mahaska County,1980,22.45216803,19123
Carroll County,1980,22.19286452,19027
Buchanan County,1980,21.7251061,19019
Sioux County,1980,21.36820698,19167
Jefferson County,1980,21.23113106,19101
Floyd County,1980,20.85051945,19067
Hardin County,1980,20.83067862,19083
Dickinson County,1980,20.43647614,19059
Page County,1980,20.41675664,19145
Washington County,1980,19.88243442,19183
Jones County,1980,19.44029611,19105
Buena Vista County,1980,19.30168275,19021
Jackson County,1980,19.0167861,19097
Fayette County,1980,18.7148135,19065
Union County,1980,18.49890699,19175
Poweshiek County,1980,18.34767098,19157
Clay County,1980,18.2289564,19041
Benton County,1980,18.11767104,19011
Montgomery County,1980,17.94037226,19137
Cedar County,1980,17.80050177,19031
Delaware County,1980,17.78048698,19055
Emmet County,1980,17.49432732,19063
Mills County,1980,17.30541341,19129
Appanoose County,1980,17.23419511,19007
Winnebago County,1980,17.11106653,19189
Cass County,1980,16.87929018,19029
Hamilton County,1980,16.86524655,19079
Winneshiek County,1980,16.79243597,19191
Butler County,1980,16.37170942,19023
Louisa County,1980,16.32390954,19115
Chickasaw County,1980,16.28174504,19037
